DateTime,RECORD,BattV_Min,PTemp_C_Max,AirTC_Max,AirTC_Min,AirTC_Avg,RH_Max,RH_Min,WS_ms_Max,WS_ms_Min,WS_ms_Avg,WindDir,Rain_mm_Tot
29/12/2023 17:10:00,52860,12.3,23.72,119.1,58.15,79.42,33.27,-0.425,4.253,0.294,2.191,304.8,0
30/12/2023 09:10:00,52861,12.8,19.31,109.8,61.72,79.4,32.67,-1.94,3.93,0,1.783,218.9,0
30/12/2023 09:20:00,52862,13.23,15.36,110.9,62.89,81.7,35.77,4.323,3.459,0.755,2.109,230.7,0
30/12/2023 09:30:00,52863,14.28,15.9,110.7,66.06,82.1,37.3,-6.875,3.763,0.343,2.405,231.2,0
30/12/2023 09:40:00,52864,14.28,16.39,113,67.45,83.8,33.93,2.178,3.499,0.657,2.1,221.5,0
30/12/2023 09:50:00,52865,14.27,16.96,113.5,66.09,84.5,36.01,-4.187,4.106,1.156,2.412,204,0
30/12/2023 10:00:00,52866,14.26,17.49,105.9,69.7,80.9,30.84,9.16,3.499,0.951,2.363,167.5,0
30/12/2023 10:10:00,52867,14.25,17.87,103.6,66.54,82.7,20.59,-5.14,3.94,1.343,2.404,213.2,0
30/12/2023 10:20:00,52868,14.25,18.25,109.4,67.25,82,34.65,-5.718,4.724,0.706,2.511,126.8,0
30/12/2023 10:30:00,52869,14.24,18.43,110,70.99,83.9,25.02,3.608,3.753,2.048,3.037,127.8,0
30/12/2023 10:40:00,52870,14.24,18.48,107.6,66.3,83.1,22.09,-7.352,3.959,1.166,3.138,129,0
30/12/2023 10:50:00,52871,14.24,18.51,114.9,67.22,83.6,35.98,-1.6,4.057,1.558,2.981,122.1,0
30/12/2023 11:00:00,52872,14.23,18.51,108.8,67.22,82.9,23.96,-7.999,3.969,1.401,3.023,145,0
30/12/2023 11:10:00,52873,14.24,18.51,112.6,67.96,83.7,18.24,-0.817,4.302,2.509,3.4,129.6,0
30/12/2023 11:20:00,52874,14.23,18.61,106.9,72.97,83.8,37,10.35,3.979,1.725,3.076,147.9,0
30/12/2023 11:30:00,52875,14.22,18.71,106.7,66.74,83.3,35.74,-6.501,3.469,1.705,2.768,163.7,0
30/12/2023 11:40:00,52876,14.22,18.79,110.8,66.26,85.8,29.85,8.61,3.342,1.715,2.693,142.7,0
30/12/2023 11:50:00,52877,14.21,18.92,108.9,70.11,84.4,35.94,0.102,3.832,1.539,2.642,142.4,0
30/12/2023 12:00:00,52878,14.21,18.97,109.2,66.88,85,39.55,1.974,3.822,1.019,2.59,142.3,0
30/12/2023 12:10:00,52879,14.21,19.1,112.7,68.54,82.5,35.02,3.165,3.587,1.215,2.448,133.6,0
30/12/2023 12:20:00,52880,14.21,19.28,108.9,69.56,84.5,34.21,-7.726,3.489,1.686,2.685,157.9,0
30/12/2023 12:30:00,52881,14.2,19.44,107.1,69.43,82.8,19.98,9.5,3.861,1.519,2.682,142,0
30/12/2023 12:40:00,52882,14.2,19.55,109,69.7,82.1,35.4,9.33,3.92,2.47,3.256,128.2,0
30/12/2023 12:50:00,52883,14.2,19.68,107.8,70.28,83.4,27.91,1.77,4.057,1.96,3.184,133.2,0
30/12/2023 13:00:00,52884,14.18,19.86,114,67.69,85,33.83,-0.477,3.851,3.009,3.436,123.8,0
30/12/2023 13:10:00,52885,14.18,20.08,116.1,66.54,83,29.27,-2.246,3.665,1.558,2.912,112.2,0
30/12/2023 13:20:00,52886,14.17,20.4,116.5,64.7,84,36.9,0.442,1.97,0.5,1.166,93.4,0
30/12/2023 13:30:00,52887,14.16,20.83,103,66.33,82,36.15,-7.08,0.892,0,0.583,120.2,0
30/12/2023 13:40:00,52888,14.14,21.18,106.3,68.85,82.6,37.61,12.32,1.137,0.039,0.567,130.6,0
30/12/2023 13:50:00,52889,14.13,21.42,115.7,67.86,82.2,36.62,14.23,1.392,0.294,0.929,113.2,0
30/12/2023 14:00:00,52890,14.12,21.7,117.5,69.26,85.5,33.87,-3.982,1.029,0,0.592,54.95,0
30/12/2023 14:10:00,52891,14.11,22.03,116.9,66.81,81.4,41.25,4.833,1.078,0,0.543,342.9,0
30/12/2023 14:20:00,52892,14.09,22.39,111.1,63.64,83,37.75,6.569,1.274,0,0.323,297.1,0
30/12/2023 14:30:00,52893,14.09,22.64,106.1,65.75,81.2,33.46,11.03,1.646,0,0.567,12.66,0
30/12/2023 14:40:00,52894,14.07,22.87,112.6,65.31,83.1,40.71,3.404,1.323,0.167,0.796,328.6,0
30/12/2023 14:50:00,52895,14.07,22.98,111.1,66.13,82.1,33.63,-1.259,1.676,0.441,1.11,309.5,0
30/12/2023 15:00:00,52896,14.07,23.07,111.6,66.36,83.3,39.58,10.55,1.735,0.627,1.32,328.7,0
30/12/2023 15:10:00,52897,14.1,23.29,98.7,64.8,79.12,45.17,0.068,1.362,0.274,0.772,350.1,0
30/12/2023 15:20:00,52898,14.08,23.5,107,65.48,82.7,41.97,13.41,1.225,0,0.524,319.2,0
30/12/2023 15:30:00,52899,14.08,23.7,109.4,66.4,83.4,32.2,-0.647,0.833,0,0.417,9.74,0
30/12/2023 15:40:00,52900,14.07,23.81,112.4,65.17,82.3,36.9,3.88,1.421,0.853,1.101,9.91,0
30/12/2023 15:50:00,52901,14.07,23.87,111.9,67.45,82.5,38.53,13.72,1.009,0,0.598,18.63,0
30/12/2023 16:00:00,52902,14.07,23.87,107.1,67.56,81.4,39.72,15.38,0.353,0,0.033,13.97,0
30/12/2023 16:10:00,52903,14.07,23.84,108.1,62.79,82.5,23.89,0.851,1.088,0,0.543,272.8,0
30/12/2023 16:20:00,52904,14.07,23.75,113.2,66.94,81.6,39.96,-2.042,1.225,0.206,0.744,265.8,0
30/12/2023 16:30:00,52905,14.08,23.58,113,67.56,83.2,30.77,1.123,0.902,0,0.399,330.4,0
30/12/2023 16:40:00,52906,14.09,23.32,109.4,69.29,82.4,31.18,12.22,2.519,0,1.506,3.625,0
30/12/2023 16:50:00,52907,13.08,23.04,121.8,68.68,83.2,42.75,17.87,2.342,1.362,1.79,0.145,0
30/12/2023 17:00:00,52908,12.8,26.5,105.3,61.2,80.7,42.94,2.502,1.548,0.118,0.788,332.2,0
30/12/2023 17:10:00,52909,12.47,25.07,120.9,62.48,81.3,41.29,-2.093,1.695,0,0.758,331.2,0
30/12/2023 17:20:00,52910,11.78,22.73,116,54.91,81,47.74,-1.651,1.725,0.02,1.03,290.3,0
31/12/2023 09:10:00,52911,12.94,15.85,115.1,55.06,80.9,48.06,1.021,3.998,0,1.528,150.1,0
31/12/2023 09:20:00,52912,13.15,16.98,121.1,63.3,80.5,20.59,-0.749,3.41,0.412,1.899,269.8,0
31/12/2023 09:30:00,52913,14.27,16.12,108.4,66.77,84.2,20.69,-3.472,3.175,0,1.405,268.2,0
31/12/2023 09:40:00,52914,14.28,16.56,109.9,68.07,83.1,24.88,-3.438,3.293,0,1.414,138.4,0
31/12/2023 09:50:00,52915,14.26,16.94,110.2,66.57,83.7,28.83,5.99,3.058,1.049,2.158,129.6,0
31/12/2023 10:00:00,52916,14.27,17.16,113.2,68.75,84.2,33.08,0.885,2.783,0.99,1.842,153.9,0
31/12/2023 10:10:00,52917,14.27,17.36,109.8,66.43,82.9,35.19,-0.374,3.851,0.97,2.671,149.5,0
31/12/2023 10:20:00,52918,14.26,17.56,113,66.06,84.3,18.96,-3.948,4.008,0.108,1.904,148.8,0
31/12/2023 10:30:00,52919,14.25,17.95,103.8,72.56,83.3,31.38,2.212,2.176,0,0.559,49.98,0
31/12/2023 10:40:00,52920,14.23,18.46,87.6,67.83,81.6,19.03,2.28,1.107,0,0.44,41.95,0
31/12/2023 10:50:00,52921,14.22,18.89,108.4,69.09,83.4,37.68,11.1,2.548,0.529,1.728,83.5,0
31/12/2023 11:00:00,52922,14.21,19.23,110,64.8,83.1,32.4,-3.438,2.862,1.411,2.039,55.41,0
31/12/2023 11:10:00,52923,14.2,19.55,113.5,72.9,83.5,41.35,6.841,3.312,1.362,2.432,85.2,0
31/12/2023 11:20:00,52924,14.19,19.81,114,72.53,85.5,34.38,-4.799,3.352,0.657,1.866,112.4,0
31/12/2023 11:30:00,52925,14.18,20.15,111.3,68,86,38.77,-3.097,2.862,0.617,1.754,88.1,0
31/12/2023 11:40:00,52926,14.17,20.4,110,70.07,82.3,24.37,5.48,4.057,2.323,2.894,75.59,0
31/12/2023 11:50:00,52927,14.17,20.56,111,71.23,84.3,25.49,14.67,3.361,2.264,2.887,76.22,0
31/12/2023 12:00:00,52928,14.17,20.72,114,67.96,83,37.27,-3.472,2.832,1.774,2.402,104,0
31/12/2023 12:10:00,52929,14.15,20.96,107.7,67.25,81.5,33.66,-0.408,2.029,1.215,1.568,110.9,0
31/12/2023 12:20:00,52930,14.15,21.18,109.1,66.09,83.1,37.13,5.65,2.548,1.499,2.047,103.5,0
31/12/2023 12:30:00,52931,14.15,21.34,107,67.32,82,24.17,-5.106,2.43,1.754,2.109,130.6,0
31/12/2023 12:40:00,52932,14.15,21.48,113.2,65.41,81.4,34.75,-2.519,2.215,1.303,1.774,66.22,0
31/12/2023 12:50:00,52933,14.13,21.64,112,67.15,84.8,28.62,0.545,2.313,1.274,1.803,73.68,0
31/12/2023 13:00:00,52934,14.12,21.84,111.5,63.95,82.3,37.47,-4.016,2.47,1.333,1.905,73.8,0
31/12/2023 13:10:00,52935,14.11,22.08,109.6,64.94,81.8,26.14,11.37,1.813,0.343,1.152,91.7,0
31/12/2023 13:20:00,52936,14.11,22.36,107.2,71.3,82.7,41.15,-2.519,1.588,0.421,0.897,82,0
31/12/2023 13:30:00,52937,14.11,22.61,113.7,69.39,82.8,35.7,15.83,1.058,0,0.594,95.9,0
31/12/2023 13:40:00,52938,14.1,22.95,112.8,69.12,82.2,37.37,-0.238,0.98,0.186,0.577,116.9,0
31/12/2023 13:50:00,52939,14.09,23.04,102.8,70.11,81,34.51,-6.637,0.608,0,0.204,12.32,0
31/12/2023 14:00:00,52940,14.07,23.32,107.4,63.95,81.3,30.02,7.828,0.843,0,0.329,5.752,0
31/12/2023 14:10:00,52941,14.05,23.55,113.9,64.66,81.4,41.59,-2.655,1.45,0.666,1.053,3.045,0
31/12/2023 14:20:00,52942,14.07,23.58,112.5,67.11,83,37.99,1.906,1.833,0.343,1.123,320.7,0
31/12/2023 14:30:00,52943,14.1,23.41,106.3,69.43,82.9,42.68,3.165,1.529,0.059,0.898,269,0
31/12/2023 14:40:00,52944,14.1,23.32,113.6,67.11,84.1,32.88,15.11,1.813,0.735,1.244,285.5,0
31/12/2023 14:50:00,52945,14.11,23.04,110.7,69.02,83,39.79,-5.446,2.558,0.147,1.12,253.9,0
31/12/2023 15:00:00,52946,14.1,22.78,110.6,65.85,81.6,29.95,-1.872,1.764,0,0.871,285.2,0
31/12/2023 15:10:00,52947,14.12,22.61,111.1,68.82,83.6,33.15,1.668,1.637,0.255,0.855,276.2,0
31/12/2023 15:20:00,52948,14.11,22.64,111.7,65.34,83.4,31.69,5.854,0.862,0,0.243,126,0
31/12/2023 15:30:00,52949,14.11,22.73,111.3,67.28,80.7,40.1,2.995,0.608,0,0.206,14.69,0
31/12/2023 15:40:00,52950,14.1,22.9,110.3,69.46,82.5,34.04,-3.199,0.5,0,0.272,330.6,0
31/12/2023 15:50:00,52951,14.1,23.15,109.7,65.51,82.1,38.67,19.4,1.176,0,0.448,330.2,0
31/12/2023 16:00:00,52952,14.09,23.38,111.4,66.88,82.1,42.72,0.374,1.166,0,0.608,0.652,0
31/12/2023 16:10:00,52953,14.09,23.5,111,67.08,84.2,23.62,-2.076,1.107,0.696,0.878,4.205,0
31/12/2023 16:20:00,52954,14.07,23.52,106.9,65.28,81.2,41.63,15.79,1.343,0.059,0.913,348.2,0
31/12/2023 16:30:00,52955,14.07,23.52,112.9,66.23,82.7,25.09,3.336,1.637,0,0.916,0.628,0
31/12/2023 16:40:00,52956,14.09,23.41,110.2,72.12,82.3,40.06,3.438,1.754,0.941,1.325,351.4,0
31/12/2023 16:50:00,52957,14.09,23.27,114.2,69.09,84.1,39.96,5.854,2.283,0.755,1.532,345.2,0
31/12/2023 17:00:00,52958,13.18,23.01,116.5,56.83,85,38.84,-4.357,2.715,0.5,1.443,298,0
31/12/2023 17:10:00,52959,12.84,27,104.3,63.71,79.37,51.97,14.36,1.695,0,0.686,319.4,0
31/12/2023 17:20:00,52960,12.46,26.16,113.1,58.16,80.7,47.72,16.06,1.323,0,0.493,280,0
31/12/2023 17:30:00,52961,11.67,21.7,113.1,113.1,113.1,20.66,20.66,0,0,0,243.4,0
01/01/2024 09:00:00,52962,11.19,15.19,89.3,-127.7,-19.22,1.787,-3.761,0.402,0,0.201,313.6,0
01/01/2024 09:10:00,52963,12.55,18.23,112.7,67.05,81.9,21.59,-5.033,2.509,0,1.195,280,0
01/01/2024 09:20:00,52964,13.09,16.24,113.9,67.91,82.4,33.97,-11.98,2.342,0,1.057,327.7,0
01/01/2024 09:30:00,52965,14.12,15.36,108.8,70.41,83.1,32.91,2.825,2.734,0,1.214,303.4,0
01/01/2024 09:40:00,52966,14.29,15.77,107.8,69.09,82.4,37.68,-5.412,2.656,0,1.185,116.1,0
01/01/2024 09:50:00,52967,14.28,16.22,113.6,73.34,83,27.16,-3.268,4.714,0.01,1.59,215.6,0
01/01/2024 10:00:00,52968,14.28,16.66,110,65.85,83.7,38.39,-8.78,4.194,0.069,2.02,147.9,0
01/01/2024 10:10:00,52969,14.27,16.94,115.3,66.84,83.7,36.04,-6.433,2.891,0.049,1.729,259.6,0
01/01/2024 10:20:00,52970,14.27,17.09,112.2,73.75,84.9,35.26,7.965,3.753,0.559,2.621,169,0
01/01/2024 10:30:00,52971,14.27,17.21,113.9,67.79,84.5,34.24,-5.65,3.254,0.97,2.095,152.7,0
01/01/2024 10:40:00,52972,14.26,17.36,114.7,64.39,83.2,29.54,-0.17,3.832,1.823,2.967,139.6,0
01/01/2024 10:50:00,52973,14.26,17.49,104,68.24,81.8,37.27,-0.374,3.989,2.372,3.25,136.4,0
01/01/2024 11:00:00,52974,14.26,17.66,107.8,76.1,83.3,36.79,11.95,3.293,1.352,2.383,134.8,0
01/01/2024 11:10:00,52975,14.25,17.87,108.9,69.53,82.1,35.43,14.16,2.989,1.088,2.207,145.6,0
01/01/2024 11:20:00,52976,14.25,18.1,106.5,66.3,82.3,32.95,-8.37,3.224,1.45,2.576,137.4,0
01/01/2024 11:30:00,52977,14.23,18.28,105,67.42,82.4,32.85,3.404,3.283,1.666,2.581,138.1,0
01/01/2024 11:40:00,52978,14.23,18.48,105.4,68.54,81.4,24.54,-4.765,3.283,1.705,2.661,131.6,0
01/01/2024 11:50:00,52979,14.22,18.66,111.5,67.32,83.6,37.54,7.931,2.969,1.637,2.406,135.5,0
01/01/2024 12:00:00,52980,14.21,18.92,115.2,68.71,83.5,34.58,-8.78,2.479,1.646,2.142,106.1,0
01/01/2024 12:10:00,52981,14.21,19.18,107.4,68.95,84.1,36.69,2.008,2.754,1.627,2.304,119,0
01/01/2024 12:20:00,52982,14.2,19.39,114.2,69.12,84.1,25.05,-5.14,3.175,2.038,2.562,106.9,0
01/01/2024 12:30:00,52983,14.18,19.52,114.7,73.58,85.9,40.67,-6.195,3.293,2.009,2.757,125.9,0
01/01/2024 12:40:00,52984,14.2,19.57,99,70.25,82.9,37.58,-0.204,3.459,1.989,2.948,128.5,0
01/01/2024 12:50:00,52985,14.19,19.57,111.5,68.07,83.4,29.48,-9.19,4.185,3.028,3.65,136.3,0
01/01/2024 13:00:00,52986,14.2,19.57,110.9,68.2,82.2,37.95,-1.838,4.145,1.754,3.279,168.7,0
01/01/2024 13:10:00,52987,14.19,19.6,100.2,66.4,82.1,40.57,15.69,3.342,1.137,2.506,142.1,0
01/01/2024 13:20:00,52988,14.18,19.76,104.5,67.96,83.6,19.54,7.965,3.45,1.519,2.635,150.3,0
01/01/2024 13:30:00,52989,14.18,19.92,109.8,66.91,83.4,45.34,-1.6,2.744,1.294,2.139,136.3,0
01/01/2024 13:40:00,52990,14.17,20.15,114.7,65.75,83.6,36.35,-0.613,2.127,0.666,1.465,130.5,0
01/01/2024 13:50:00,52991,14.16,20.48,112,68.44,83.8,28.56,1.123,1.597,0.431,0.962,138.8,0
01/01/2024 14:00:00,52992,14.14,20.88,108.9,65.45,82.9,28.69,-1.6,0.706,0,0.217,56.94,0
01/01/2024 14:10:00,52993,14.13,21.37,110,65.62,81.2,29.78,8.34,1.392,0,0.511,2.707,0
01/01/2024 14:20:00,52994,14.12,21.7,112.3,67.49,82.8,39.58,-3.302,1.45,0.265,0.993,348.4,0
01/01/2024 14:30:00,52995,14.11,21.95,105.4,66.84,81.9,33.8,17.19,1.372,0.676,1.035,343.2,0
01/01/2024 14:40:00,52996,14.11,22.11,114.8,65.82,81.4,39.89,2.485,1.666,0.715,1.202,318.8,0
01/01/2024 14:50:00,52997,14.1,22.22,114.9,65.41,82.6,31.86,3.233,1.656,0.764,1.16,340.5,0
01/01/2024 15:00:00,52998,14.1,22.28,114.8,65.58,82.9,36.59,1.6,1.931,0.745,1.396,338.4,0
01/01/2024 15:10:00,52999,14.09,22.33,108.2,68.51,81.3,39.55,-0.374,1.793,0.784,1.358,330.1,0
01/01/2024 15:20:00,53000,14.08,22.33,113.5,69.09,83.1,42.14,-1.736,1.529,0.715,1.187,343.9,0
01/01/2024 15:30:00,53001,14.08,22.36,110,66.94,82.4,36.96,9.05,1.686,0.343,0.886,338.5,0
01/01/2024 15:40:00,53002,14.08,22.36,107.5,63.95,81.7,39.14,12.56,2.205,1.215,1.66,330.7,0
01/01/2024 15:50:00,53003,14.09,22.25,112.3,64.12,81.2,40.88,3.404,1.617,0.745,1.184,341,0
01/01/2024 16:00:00,53004,14.07,22.11,108.6,66.3,80.7,32.33,11.84,1.107,0.108,0.564,324.1,0
01/01/2024 16:10:00,53005,14.09,22,108.2,64.42,80.8,41.35,-0.374,1.254,0.245,0.682,351.6,0
01/01/2024 16:20:00,53006,14.09,21.95,113.2,68.61,81.7,40.84,11.44,1.264,0.186,0.887,338.1,0
01/01/2024 16:30:00,53007,13.32,21.86,113.4,67.9,80.2,37.88,15.72,1.088,0.588,0.907,348.4,0
01/01/2024 16:40:00,53008,12.88,26.13,117.2,57.82,81.1,44.86,0.068,1.235,0.039,0.546,341.6,0
01/01/2024 16:50:00,53009,12.51,25.76,119.8,54.46,79.31,34.05,0.085,1.088,0,0.654,321.3,0
02/01/2024 09:10:00,53010,11.7,17.04,78.89,76.07,77.48,17.63,17.6,0.059,0,0.029,319,0
02/01/2024 09:20:00,53011,13.05,17.44,117.8,58.11,80.2,33.96,10.06,1.382,0,0.681,332,0
02/01/2024 09:30:00,53012,13.19,18.15,118.7,59.07,81.2,38.07,18.02,2.813,0,0.803,354.5,0
02/01/2024 09:40:00,53013,12.95,23.1,104.1,71.83,80.4,44.88,-7.675,4.047,2.47,3.202,344.3,0
02/01/2024 09:50:00,53014,12.93,23.44,82.5,63.39,79.36,32.15,13.77,3.812,2.715,3.322,350.7,0
02/01/2024 10:00:00,53015,13.16,18.38,123.9,60.87,82,29.9,11.18,3.234,0.735,2.121,332.2,0
02/01/2024 10:10:00,53016,13.23,23.21,111.4,56.92,82.9,36.54,4.782,3.989,1.009,2.892,0.725,0
02/01/2024 10:20:00,53017,14.23,18.46,114.8,67.88,84.3,37.46,-6.45,4.224,2.146,3.407,0.145,0
02/01/2024 10:30:00,53018,14.22,18.87,108,70.09,83.3,35.62,-4.34,4.263,2.793,3.625,6.187,0
02/01/2024 10:40:00,53019,14.2,19.34,114.1,72.51,84.8,36.03,-3.591,4.126,2.744,3.419,5.703,0
02/01/2024 10:50:00,53020,14.2,19.44,113.8,66.72,82.8,40.08,0.119,3.263,2.048,2.788,0.532,0
02/01/2024 11:00:00,53021,14.21,19.44,111.3,66.21,83.7,39.33,-4.17,3.077,1.588,2.522,336.5,0
02/01/2024 11:10:00,53022,14.2,19.68,105.8,64.65,81.5,35.42,9.89,2.989,1.362,2.312,354.1,0
02/01/2024 11:20:00,53023,14.19,20.1,108.6,65.39,82,38.04,-6.314,3.352,2.068,2.754,16,0
02/01/2024 11:30:00,53024,14.18,20.42,108.5,68.7,82.4,33.78,-5.497,3.136,2.078,2.645,354.9,0
02/01/2024 11:40:00,53025,14.17,20.53,109.3,68.39,83.2,27.01,-3.795,2.754,1.695,2.187,352,0
02/01/2024 11:50:00,53026,14.17,20.5,109.7,71.39,83.9,37.93,6.144,2.519,0,1.13,284.6,0
02/01/2024 12:00:00,53027,14.17,20.45,114.9,69.72,84,38.85,2.808,2.597,0.559,1.773,353,0
02/01/2024 12:10:00,53028,14.17,20.4,106.6,66.21,82.5,35.59,14.31,2.548,1.676,2.139,0.242,0
02/01/2024 12:20:00,53029,14.17,20.37,110.5,70.81,82.8,37.25,7.811,2.734,1.225,2.165,0.556,0
02/01/2024 12:30:00,53030,14.17,20.31,102.1,66.42,81.1,38.14,11.56,2.705,1.607,2.256,348.9,0
02/01/2024 12:40:00,53031,14.18,20.37,90.5,67.54,80.3,36.16,-5.123,2.362,1.186,1.836,344.6,0
02/01/2024 12:50:00,53032,14.17,20.66,115.1,64.78,82.4,38.51,3.387,2.185,1.019,1.724,352.1,0
02/01/2024 13:00:00,53033,14.16,20.99,105,66.89,81.1,32.49,-6.314,2.107,1.147,1.671,12.08,0
02/01/2024 13:10:00,53034,14.14,21.29,114.5,72.88,84.4,39.19,12.2,2.362,1.382,1.801,354.9,0
02/01/2024 13:20:00,53035,14.14,21.53,114.1,69.24,84.3,29.63,-4.986,1.705,0.951,1.388,23.3,0
02/01/2024 13:30:00,53036,14.13,21.78,107.8,65.29,82.5,37.42,10.02,1.852,0.853,1.357,8.46,0
02/01/2024 13:40:00,53037,14.13,21.89,107.3,70.06,84.4,37.39,-0.085,1.931,1.186,1.528,15.51,0
02/01/2024 13:50:00,53038,14.12,22.06,111.6,73.97,85,40.25,16.7,1.529,0.627,1.139,9.59,0
02/01/2024 14:00:00,53039,14.11,22.28,103.8,64.03,81,35.86,-0.732,1.039,0,0.52,353.8,0
02/01/2024 14:10:00,53040,14.11,22.45,107.5,65.5,82.8,39.7,7.914,1.274,0.372,0.848,354,0
02/01/2024 14:20:00,53041,14.1,22.64,109.6,66.69,81.6,33.3,-4.714,1.313,0.578,0.972,7.54,0
02/01/2024 14:30:00,53042,14.1,22.78,112.5,70.47,82.1,26.4,-3.965,1.999,0.539,1.338,22.43,0
02/01/2024 14:40:00,53043,14.09,22.92,116.2,67.91,84.9,23.6,-4.204,1.441,0.647,1.045,56.98,0
02/01/2024 14:50:00,53044,14.07,23.12,105.8,66.08,82.1,34.7,0.459,1.088,0.598,0.814,123.4,0
02/01/2024 15:00:00,53045,14.07,23.32,106.5,64.54,81.7,34.8,10.02,1.725,0.951,1.35,133.2,0
02/01/2024 15:10:00,53046,14.06,23.38,107.9,68.73,83.5,37.53,3.795,1.833,0.853,1.359,148.2,0
02/01/2024 15:20:00,53047,14.07,23.35,113.4,65.87,83.4,38.31,-4.408,2.421,1.088,1.734,139.2,0
02/01/2024 15:30:00,53048,14.08,23.15,114.9,66.42,84.4,24.39,-4.816,2.47,1.049,1.554,144.2,0
02/01/2024 15:40:00,53049,14.07,22.92,109.6,68.19,82.7,41.51,8.7,2.548,1.235,1.928,136.9,0
02/01/2024 15:50:00,53050,14.09,22.59,113,65.29,82.9,38.44,0.528,2.342,1.107,1.904,138.7,0
02/01/2024 16:00:00,53051,14.09,22.33,111.2,69.24,82.4,32.52,8.73,2.607,1.284,2.061,150.2,0
02/01/2024 16:10:00,53052,14.09,22.11,96.3,68.46,80.8,21.56,-3.182,2.136,1.156,1.785,144.1,0
02/01/2024 16:20:00,53053,14.11,21.86,113,68.05,83.1,36.4,9.38,2.705,1.431,2.147,137.8,0
02/01/2024 16:30:00,53054,14.13,21.59,112,67.23,83.4,28.1,-4.374,3.42,1.156,2.463,130.7,0
02/01/2024 16:40:00,53055,13.55,22.45,114.4,69.51,84.5,22.14,2.366,2.519,0.696,1.593,148.1,0
02/01/2024 16:50:00,53056,12.93,26.04,124.5,64.14,80.2,36.23,18.6,1.303,0,0.415,302.4,0
02/01/2024 17:00:00,53057,12.35,24.89,113.4,55.08,80.7,32.49,2.366,1.372,0.314,0.877,0.145,0
03/01/2024 09:20:00,53058,11.44,16.02,5.965,-10.68,-2.357,29.63,7.539,0.617,0,0.309,287.8,0
03/01/2024 09:30:00,53059,12.85,18.97,84.6,67.74,81.4,30.96,16.25,0.176,0,0.005,190.4,0
03/01/2024 10:20:00,53060,12.91,21.81,125.5,62.54,83,40.39,16.51,0.568,0,0.125,273,0
03/01/2024 11:00:00,53061,11.5,16.79,,,,17.28,17.28,0,0,0,304,0
03/01/2024 11:40:00,53062,11.67,16.41,120.5,70.32,91.4,16.12,9.15,0.97,0,0.634,243.9,0
03/01/2024 11:50:00,53063,11.98,16.54,84.6,82.5,83.6,16.3,16.27,0.784,0,0.392,88.9,0
03/01/2024 12:00:00,53064,12.54,21.48,124.3,63.6,84,30.05,-1.327,1.813,0,1.013,91.6,0
03/01/2024 12:10:00,53065,12.94,21.15,126.9,67.22,83.2,39.59,10.16,1.882,0.608,1.286,117.2,0
03/01/2024 12:20:00,53066,13.05,21.86,121.6,62.36,83.9,23.61,-3.046,1.137,0.294,0.735,163.2,0
03/01/2024 12:30:00,53067,13.08,16.89,106.8,62.77,84.2,52.84,9.04,1.578,0.372,1.082,125.5,0
03/01/2024 12:40:00,53068,13.15,17.44,114.2,72.43,87.6,17.44,-1.276,1.764,0.617,1.271,136.4,0
03/01/2024 12:50:00,53069,14.07,17.29,116.6,69.82,85.4,31.09,-6.007,1.95,0.941,1.389,122.5,0
03/01/2024 13:00:00,53070,13.95,17.49,112.6,73.19,85.2,33.37,-4.714,2.156,0.363,1.245,152.2,0
03/01/2024 13:10:00,53071,14.25,17.69,113.7,70.3,85,35.04,9.99,1.695,0.5,0.9,133.2,0
03/01/2024 13:20:00,53072,14.24,17.97,107.9,71.42,84.5,33.41,-7.948,1.882,0.49,1.316,114.2,0
03/01/2024 13:30:00,53073,14.22,18.12,106.6,68.19,84.9,24.8,-5.395,2.136,1.009,1.593,87.7,0
03/01/2024 13:40:00,53074,14.23,18.33,112.6,67.88,85.3,38,-2.842,1.686,0,0.902,110.5,0
03/01/2024 13:50:00,53075,14.23,18.4,110.6,67.64,85.1,32.73,-3.693,0.578,0,0.205,354.8,0
03/01/2024 14:00:00,53076,14.23,18.58,116.6,67.85,85.3,24.52,8.49,1.205,0,0.834,4.132,0
03/01/2024 14:10:00,53077,14.22,18.95,109.2,68.32,84.2,25.95,9.92,1.823,1.137,1.471,15.95,0
03/01/2024 14:20:00,53078,14.21,19.31,114,74.45,84.2,35.31,6.007,2.313,0.99,1.644,99.9,0
03/01/2024 14:30:00,53079,14.21,19.55,108.3,72.71,84.7,35.28,-4.884,2.391,0.941,1.631,97.1,0
03/01/2024 14:40:00,53080,14.2,19.68,113.3,71.49,84.1,29.66,-5.327,2.087,1.166,1.681,127.4,0
03/01/2024 14:50:00,53081,14.2,19.73,113.8,72.44,84.9,37.73,-2.468,1.46,0.245,0.828,120.2,0
03/01/2024 15:00:00,53082,14.19,19.78,109.8,67.4,84.2,34.8,3.897,2.313,1.058,1.679,122.3,0
03/01/2024 15:10:00,53083,14.18,19.78,113,72.03,87.1,37.53,-3.931,2.724,1.725,2.189,119.9,0
03/01/2024 15:20:00,53084,13.03,19.68,116.7,55.18,83.8,20,-3.523,2.254,1.049,1.609,127.1,0
03/01/2024 15:30:00,53085,12.78,23.55,123.8,62.64,81.3,26.71,-5.806,1.107,0,0.414,68.22,0
03/01/2024 15:40:00,53086,12.68,22.73,121.1,60.58,82.6,41.79,-1.685,1.078,0.284,0.702,123.3,0
